show_id,title,type,genres,year_added,rating
340176,Tag,movie,Science Fiction,2015,6.506
340176,Tag,movie,Thriller,2015,6.506
340176,Tag,movie,Mystery,2015,6.506
321751,A Perfect Day,movie,Comedy,2015,6.7
321751,A Perfect Day,movie,Drama,2015,6.7
321751,A Perfect Day,movie,War,2015,6.7
320007,Victoria,movie,Crime,2015,7.6
320007,Victoria,movie,Thriller,2015,7.6
320007,Victoria,movie,Romance,2015,7.6
273153,Summertime,movie,Drama,2015,6.7
273153,Summertime,movie,Romance,2015,6.7
245906,She's Funny That Way,movie,Comedy,2015,5.9
245906,She's Funny That Way,movie,Romance,2015,5.9
357400,Digimon Adventure tri. Part 1: Reunion,movie,Adventure,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Action,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Animation,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Drama,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Family,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Fantasy,2015,6.7
357400,Digimon Adventure tri. Part 1: Reunion,movie,Science Fiction,2015,6.7
253344,Some Kind of Beautiful,movie,Comedy,2015,5.656
253344,Some Kind of Beautiful,movie,Romance,2015,5.656
301875,Equals,movie,Drama,2015,6.119
301875,Equals,movie,Romance,2015,6.119
301875,Equals,movie,Science Fiction,2015,6.119
284460,Samurai Cop 2: Deadly Vengeance,movie,Action,2015,3.7
284460,Samurai Cop 2: Deadly Vengeance,movie,Comedy,2015,3.7
284460,Samurai Cop 2: Deadly Vengeance,movie,Crime,2015,3.7
284460,Samurai Cop 2: Deadly Vengeance,movie,Thriller,2015,3.7
308638,The D Train,movie,Comedy,2015,4.87
308638,The D Train,movie,Drama,2015,4.87
298582,Full Out,movie,History,2015,7.3
298582,Full Out,movie,Drama,2015,7.3
298582,Full Out,movie,Family,2015,7.3
311291,45 Years,movie,Drama,2015,6.602
311291,45 Years,movie,Romance,2015,6.602
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,movie,Action,2015,6.252
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,movie,Adventure,2015,6.252
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,movie,Animation,2015,6.252
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,movie,Family,2015,6.252
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,movie,Comedy,2015,6.252
343173,The Rezort,movie,Horror,2015,5.5
328901,The Benefactor,movie,Drama,2015,4.9
308639,Dope,movie,Crime,2015,7.066
308639,Dope,movie,Drama,2015,7.066
308639,Dope,movie,Comedy,2015,7.066
253626,Good Kill,movie,Drama,2015,6.0
253626,Good Kill,movie,Thriller,2015,6.0
253626,Good Kill,movie,War,2015,6.0
174751,Jane Got a Gun,movie,Western,2015,5.8
174751,Jane Got a Gun,movie,Action,2015,5.8
174751,Jane Got a Gun,movie,Drama,2015,5.8
283127,Yakuza Apocalypse,movie,Action,2015,5.973
283127,Yakuza Apocalypse,movie,Horror,2015,5.973
356296,Suburra,movie,Crime,2015,7.297
356296,Suburra,movie,Drama,2015,7.297
356296,Suburra,movie,Thriller,2015,7.297
332502,400 Days,movie,Mystery,2015,4.3
332502,400 Days,movie,Science Fiction,2015,4.3
332502,400 Days,movie,Thriller,2015,4.3
316873,Detective Conan: Sunflowers of Inferno,movie,Animation,2015,6.1
316873,Detective Conan: Sunflowers of Inferno,movie,Crime,2015,6.1
316873,Detective Conan: Sunflowers of Inferno,movie,Adventure,2015,6.1
316873,Detective Conan: Sunflowers of Inferno,movie,Mystery,2015,6.1
345468,Contracted: Phase II,movie,Horror,2015,5.3
345468,Contracted: Phase II,movie,Thriller,2015,5.3
309304,Grandma,movie,Comedy,2015,6.461
309304,Grandma,movie,Drama,2015,6.461
371236,Crayon Shin-chan: My Moving Story! Cactus Large Attack!,movie,Adventure,2015,7.0
371236,Crayon Shin-chan: My Moving Story! Cactus Large Attack!,movie,Animation,2015,7.0
371236,Crayon Shin-chan: My Moving Story! Cactus Large Attack!,movie,Comedy,2015,7.0
306745,Freeheld,movie,Romance,2015,7.226
306745,Freeheld,movie,Drama,2015,7.226
321528,Batman vs. Robin,movie,Science Fiction,2015,7.19
321528,Batman vs. Robin,movie,Action,2015,7.19
321528,Batman vs. Robin,movie,Adventure,2015,7.19
321528,Batman vs. Robin,movie,Animation,2015,7.19
321528,Batman vs. Robin,movie,Crime,2015,7.19
321528,Batman vs. Robin,movie,Drama,2015,7.19
321528,Batman vs. Robin,movie,Fantasy,2015,7.19
321528,Batman vs. Robin,movie,Thriller,2015,7.19
352161,The Clan,movie,Drama,2015,6.8
352161,The Clan,movie,History,2015,6.8
352161,The Clan,movie,Crime,2015,6.8
347183,Haikyuu!! The Movie: The End and the Beginning,movie,Animation,2015,8.6
347183,Haikyuu!! The Movie: The End and the Beginning,movie,Drama,2015,8.6
353989,Abzurdah,movie,Drama,2015,6.5
328589,The Lady in the Van,movie,Comedy,2015,6.4
328589,The Lady in the Van,movie,Drama,2015,6.4
302528,Remember,movie,Drama,2015,7.3
302528,Remember,movie,Thriller,2015,7.3
302528,Remember,movie,Mystery,2015,7.3
302960,Scooby-Doo! Moon Monster Madness,movie,Adventure,2015,7.7
302960,Scooby-Doo! Moon Monster Madness,movie,Animation,2015,7.7
302960,Scooby-Doo! Moon Monster Madness,movie,Family,2015,7.7
302960,Scooby-Doo! Moon Monster Madness,movie,Comedy,2015,7.7
302960,Scooby-Doo! Moon Monster Madness,movie,Mystery,2015,7.7
302960,Scooby-Doo! Moon Monster Madness,movie,Science Fiction,2015,7.7
320048,Ratter,movie,Drama,2015,5.2
320048,Ratter,movie,Horror,2015,5.2
320048,Ratter,movie,Thriller,2015,5.2
341895,Premam,movie,Comedy,2015,7.5
341895,Premam,movie,Romance,2015,7.5
359305,An Inspector Calls,movie,Drama,2015,7.4
359305,An Inspector Calls,movie,Crime,2015,7.4
359305,An Inspector Calls,movie,Thriller,2015,7.4
359305,An Inspector Calls,movie,Mystery,2015,7.4
359305,An Inspector Calls,movie,TV Movie,2015,7.4
326284,Pound of Flesh,movie,Action,2015,5.619
218784,Freaks of Nature,movie,Science Fiction,2015,6.1
218784,Freaks of Nature,movie,Comedy,2015,6.1
218784,Freaks of Nature,movie,Horror,2015,6.1
275601,Ricki and the Flash,movie,Comedy,2015,5.786
275601,Ricki and the Flash,movie,Drama,2015,5.786
275601,Ricki and the Flash,movie,Music,2015,5.786
315859,Muhammad: The Messenger of God,movie,History,2015,6.7
315859,Muhammad: The Messenger of God,movie,Drama,2015,6.7
266639,Jem and the Holograms,movie,Music,2015,5.521
266639,Jem and the Holograms,movie,Family,2015,5.521
266639,Jem and the Holograms,movie,Drama,2015,5.521
86835,Knight of Cups,movie,Drama,2015,5.7
86835,Knight of Cups,movie,Romance,2015,5.7
364067,A Very Murray Christmas,movie,Comedy,2015,5.2
364067,A Very Murray Christmas,movie,Music,2015,5.2
364067,A Very Murray Christmas,movie,TV Movie,2015,5.2
353446,American Beach House,movie,Comedy,2015,4.3
296313,Men & Chicken,movie,Comedy,2015,6.6
296313,Men & Chicken,movie,Drama,2015,6.6
309299,Experimenter,movie,Drama,2015,6.498
309299,Experimenter,movie,History,2015,6.498
354743,Lady Chatterley's Lover,movie,Romance,2015,6.4
354743,Lady Chatterley's Lover,movie,Drama,2015,6.4
359790,Blackway,movie,Thriller,2015,5.261
359790,Blackway,movie,Mystery,2015,5.261
332349,The Little Gangster,movie,Comedy,2015,7.0
332349,The Little Gangster,movie,Crime,2015,7.0
332349,The Little Gangster,movie,Adventure,2015,7.0
332349,The Little Gangster,movie,Family,2015,7.0
332340,Man Up,movie,Romance,2015,6.589
332340,Man Up,movie,Comedy,2015,6.589
400823,Trap,movie,Thriller,2015,4.8
400823,Trap,movie,Drama,2015,4.8
157827,Louder Than Bombs,movie,Drama,2015,6.5
287689,7 Days in Hell,movie,TV Movie,2015,6.5
287689,7 Days in Hell,movie,Comedy,2015,6.5
330544,Bessie,movie,Drama,2015,6.408
330544,Bessie,movie,Music,2015,6.408
330544,Bessie,movie,TV Movie,2015,6.408
351901,12 Rounds 3: Lockdown,movie,Action,2015,5.9
351901,12 Rounds 3: Lockdown,movie,Thriller,2015,5.9
351901,12 Rounds 3: Lockdown,movie,Crime,2015,5.9
360603,Crown for Christmas,movie,Romance,2015,7.0
360603,Crown for Christmas,movie,TV Movie,2015,7.0
341870,Predator: Dark Ages,movie,Action,2015,6.6
341870,Predator: Dark Ages,movie,Science Fiction,2015,6.6
301748,The Opposite Sex,movie,Comedy,2015,4.7
377823,The Final Master,movie,Action,2015,6.9
377823,The Final Master,movie,Drama,2015,6.9
310569,The Second Mother,movie,Drama,2015,8.0
341077,Tiger House,movie,Action,2015,5.5
341077,Tiger House,movie,Crime,2015,5.5
341077,Tiger House,movie,Drama,2015,5.5
341077,Tiger House,movie,Thriller,2015,5.5
310121,I'll See You in My Dreams,movie,Drama,2015,6.304
310121,I'll See You in My Dreams,movie,Comedy,2015,6.304
327418,Batman Unlimited: Animal Instincts,movie,Action,2015,5.778
327418,Batman Unlimited: Animal Instincts,movie,Animation,2015,5.778
327418,Batman Unlimited: Animal Instincts,movie,Family,2015,5.778
356486,Lumberjack Man,movie,Horror,2015,5.0
356486,Lumberjack Man,movie,Comedy,2015,5.0
310133,Cop Car,movie,Crime,2015,5.938
310133,Cop Car,movie,Thriller,2015,5.938
356987,Abandoned,movie,Drama,2015,5.9
356987,Abandoned,movie,Thriller,2015,5.9
356987,Abandoned,movie,Adventure,2015,5.9
332177,Vendetta,movie,Action,2015,5.374
332177,Vendetta,movie,Drama,2015,5.374
366644,The Guardian Brothers,movie,Animation,2015,5.903
366644,The Guardian Brothers,movie,Family,2015,5.903
366644,The Guardian Brothers,movie,Fantasy,2015,5.903
252164,Pressure,movie,Drama,2015,5.7
252164,Pressure,movie,Thriller,2015,5.7
333622,Beyond the Boundary: I'll Be Here – Future,movie,Animation,2015,7.5
333622,Beyond the Boundary: I'll Be Here – Future,movie,Action,2015,7.5
333622,Beyond the Boundary: I'll Be Here – Future,movie,Fantasy,2015,7.5
333622,Beyond the Boundary: I'll Be Here – Future,movie,Drama,2015,7.5
333622,Beyond the Boundary: I'll Be Here – Future,movie,Comedy,2015,7.5
228968,Kidnapping Mr. Heineken,movie,Drama,2015,6.0
228968,Kidnapping Mr. Heineken,movie,Action,2015,6.0
228968,Kidnapping Mr. Heineken,movie,Crime,2015,6.0
228968,Kidnapping Mr. Heineken,movie,Thriller,2015,6.0
228968,Kidnapping Mr. Heineken,movie,Mystery,2015,6.0
320006,Taxi,movie,Comedy,2015,7.0
320006,Taxi,movie,Drama,2015,7.0
320006,Taxi,movie,Documentary,2015,7.0
319373,Sweet Bean,movie,Drama,2015,7.428
332976,Absolution,movie,Action,2015,4.6
332976,Absolution,movie,Thriller,2015,4.6
332976,Absolution,movie,Adventure,2015,4.6
332976,Absolution,movie,Crime,2015,4.6
352173,Drishyam,movie,Crime,2015,7.7
352173,Drishyam,movie,Mystery,2015,7.7
352173,Drishyam,movie,Thriller,2015,7.7
330333,The Boss’s Daughter,movie,Comedy,2015,5.18
330333,The Boss’s Daughter,movie,Drama,2015,5.18
330333,The Boss’s Daughter,movie,Romance,2015,5.18
365717,The Audition,movie,Comedy,2015,6.2
282984,Irrational Man,movie,Drama,2015,6.5
282984,Irrational Man,movie,Comedy,2015,6.5
293413,Inside Men,movie,Crime,2015,7.0
293413,Inside Men,movie,Drama,2015,7.0
340357,April and the Extraordinary World,movie,Thriller,2015,7.0
340357,April and the Extraordinary World,movie,Adventure,2015,7.0
340357,April and the Extraordinary World,movie,Animation,2015,7.0
340357,April and the Extraordinary World,movie,Comedy,2015,7.0
340357,April and the Extraordinary World,movie,Fantasy,2015,7.0
340357,April and the Extraordinary World,movie,Science Fiction,2015,7.0
333653,If There Be Thorns,movie,TV Movie,2015,5.9
333653,If There Be Thorns,movie,Thriller,2015,5.9
333653,If There Be Thorns,movie,Drama,2015,5.9
319075,Cobain: Montage of Heck,movie,Documentary,2015,7.673
319075,Cobain: Montage of Heck,movie,Music,2015,7.673
358632,Typhoon Noruda,movie,Science Fiction,2015,6.6
358632,Typhoon Noruda,movie,Animation,2015,6.6
296130,Harbinger Down,movie,Horror,2015,4.6
296130,Harbinger Down,movie,Science Fiction,2015,4.6
347946,Ju-on: The Final Curse,movie,Horror,2015,5.0
361931,Ronaldo,movie,Documentary,2015,7.0
361931,Ronaldo,movie,History,2015,7.0
318044,"What Happened, Miss Simone?",movie,Music,2015,7.416
318044,"What Happened, Miss Simone?",movie,Documentary,2015,7.416
296917,Psycho-Pass: The Movie,movie,Animation,2015,7.1
296917,Psycho-Pass: The Movie,movie,Science Fiction,2015,7.1
296917,Psycho-Pass: The Movie,movie,Action,2015,7.1
115874,Second Origin,movie,Drama,2015,4.875
115874,Second Origin,movie,Science Fiction,2015,4.875
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,movie,Animation,2015,6.631
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,movie,Action,2015,6.631
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,movie,Adventure,2015,6.631
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,movie,Family,2015,6.631
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,movie,Comedy,2015,6.631
329815,Disorder,movie,Drama,2015,5.7
329815,Disorder,movie,Thriller,2015,5.7
355065,The People vs. Fritz Bauer,movie,History,2015,6.8
355065,The People vs. Fritz Bauer,movie,Drama,2015,6.8
355065,The People vs. Fritz Bauer,movie,Mystery,2015,6.8
338065,Dil Dhadakne Do,movie,Drama,2015,6.8
338065,Dil Dhadakne Do,movie,Family,2015,6.8
338065,Dil Dhadakne Do,movie,Romance,2015,6.8
348892,Bajrangi Bhaijaan,movie,Comedy,2015,7.8
348892,Bajrangi Bhaijaan,movie,Drama,2015,7.8
348892,Bajrangi Bhaijaan,movie,Action,2015,7.8
326923,Babysitter's Black Book,movie,Drama,2015,5.6
326923,Babysitter's Black Book,movie,TV Movie,2015,5.6
319993,Aferim!,movie,Drama,2015,7.4
319993,Aferim!,movie,History,2015,7.4
310135,Turbo Kid,movie,Action,2015,6.5
310135,Turbo Kid,movie,Adventure,2015,6.5
310135,Turbo Kid,movie,Comedy,2015,6.5
310135,Turbo Kid,movie,Science Fiction,2015,6.5
310137,Bound to Vengeance,movie,Thriller,2015,5.709
310137,Bound to Vengeance,movie,Horror,2015,5.709
266353,In My Dreams,movie,Romance,2015,6.44
266353,In My Dreams,movie,Drama,2015,6.44
266353,In My Dreams,movie,Fantasy,2015,6.44
266353,In My Dreams,movie,TV Movie,2015,6.44
245706,True Story,movie,Crime,2015,6.3
245706,True Story,movie,Drama,2015,6.3
245706,True Story,movie,History,2015,6.3
316002,Accidental Love,movie,Romance,2015,4.283
316002,Accidental Love,movie,Comedy,2015,4.283
344120,Rabid Dogs,movie,Action,2015,5.5
344120,Rabid Dogs,movie,Drama,2015,5.5
344120,Rabid Dogs,movie,Thriller,2015,5.5
344120,Rabid Dogs,movie,Mystery,2015,5.5
285841,Elephant Song,movie,Drama,2015,7.1
285841,Elephant Song,movie,Mystery,2015,7.1
333674,Intruders,movie,Drama,2015,5.9
333674,Intruders,movie,Thriller,2015,5.9
333674,Intruders,movie,Horror,2015,5.9
325173,Close Range,movie,Action,2015,6.5
325173,Close Range,movie,Crime,2015,6.5
325173,Close Range,movie,Thriller,2015,6.5
295595,Soaked in Bleach,movie,Music,2015,7.1
295595,Soaked in Bleach,movie,Drama,2015,7.1
295595,Soaked in Bleach,movie,Documentary,2015,7.1
295595,Soaked in Bleach,movie,Crime,2015,7.1
300542,Queen of Earth,movie,Drama,2015,5.971
300542,Queen of Earth,movie,Thriller,2015,5.971
311539,A Christmas Horror Story,movie,Horror,2015,5.8
311539,A Christmas Horror Story,movie,Fantasy,2015,5.8
343977,Tom and Jerry: Spy Quest,movie,Animation,2015,5.9
343977,Tom and Jerry: Spy Quest,movie,Comedy,2015,5.9
343977,Tom and Jerry: Spy Quest,movie,Family,2015,5.9
335051,God Willing,movie,Comedy,2015,6.5
237756,Kill Me Three Times,movie,Comedy,2015,5.62
237756,Kill Me Three Times,movie,Thriller,2015,5.62
237756,Kill Me Three Times,movie,Mystery,2015,5.62
263471,I,movie,Thriller,2015,6.8
263471,I,movie,Action,2015,6.8
263471,I,movie,Romance,2015,6.8
340819,Love Clinic,movie,Drama,2015,6.5
340819,Love Clinic,movie,Comedy,2015,6.5
340819,Love Clinic,movie,Romance,2015,6.5
353686,Visions,movie,Horror,2015,5.3
353686,Visions,movie,Mystery,2015,5.3
331588,The Great Gilly Hopkins,movie,Comedy,2015,6.6
331588,The Great Gilly Hopkins,movie,Drama,2015,6.6
331588,The Great Gilly Hopkins,movie,Family,2015,6.6
342917,Batman Unlimited: Monster Mayhem,movie,Action,2015,6.267
342917,Batman Unlimited: Monster Mayhem,movie,Animation,2015,6.267
342917,Batman Unlimited: Monster Mayhem,movie,Family,2015,6.267
301629,Addicted to Fresno,movie,Comedy,2015,5.216
283698,Hungry Hearts,movie,Drama,2015,6.557
279690,He Never Died,movie,Comedy,2015,6.2
279690,He Never Died,movie,Drama,2015,6.2
279690,He Never Died,movie,Fantasy,2015,6.2
279690,He Never Died,movie,Horror,2015,6.2
277546,The Runner,movie,Drama,2015,4.801
332689,Playing with Dolls,movie,Horror,2015,3.155
334878,Blind Date,movie,Comedy,2015,6.428
334878,Blind Date,movie,Romance,2015,6.428
334878,Blind Date,movie,Drama,2015,6.428
316410,Bound,movie,Thriller,2015,3.793
316410,Bound,movie,Drama,2015,3.793
362682,Goodbye Mr. Loser,movie,Romance,2015,6.921
362682,Goodbye Mr. Loser,movie,Comedy,2015,6.921
329805,My King,movie,Drama,2015,7.1
329805,My King,movie,Romance,2015,7.1
328426,The Ark,movie,TV Movie,2015,5.708
328426,The Ark,movie,Drama,2015,5.708
328426,The Ark,movie,Fantasy,2015,5.708
332835,Piku,movie,Comedy,2015,7.0
332835,Piku,movie,Drama,2015,7.0
285024,Heaven Knows What,movie,Drama,2015,6.5
285024,Heaven Knows What,movie,Crime,2015,6.5
362105,R.L. Stine's Monsterville: The Cabinet of Souls,movie,Comedy,2015,6.6
362105,R.L. Stine's Monsterville: The Cabinet of Souls,movie,Horror,2015,6.6
362105,R.L. Stine's Monsterville: The Cabinet of Souls,movie,TV Movie,2015,6.6
337755,Star Wars Rebels: The Siege of Lothal,movie,Adventure,2015,7.861
337755,Star Wars Rebels: The Siege of Lothal,movie,Animation,2015,7.861
337755,Star Wars Rebels: The Siege of Lothal,movie,Science Fiction,2015,7.861
337755,Star Wars Rebels: The Siege of Lothal,movie,Action,2015,7.861
337755,Star Wars Rebels: The Siege of Lothal,movie,TV Movie,2015,7.861
313074,Sword of Vengeance,movie,History,2015,4.8
332356,Killing Jesus,movie,TV Movie,2015,6.3
332356,Killing Jesus,movie,Drama,2015,6.3
332356,Killing Jesus,movie,Fantasy,2015,6.3
367961,Savva. Heart of the Warrior,movie,Fantasy,2015,5.5
367961,Savva. Heart of the Warrior,movie,Adventure,2015,5.5
367961,Savva. Heart of the Warrior,movie,Animation,2015,5.5
337302,10000 Years Later,movie,Fantasy,2015,6.7
337302,10000 Years Later,movie,Animation,2015,6.7
337302,10000 Years Later,movie,Action,2015,6.7
327528,Born to Be Blue,movie,Drama,2015,6.6
327528,Born to Be Blue,movie,Music,2015,6.6
334304,Belle and Sebastian: The Adventure Continues,movie,Adventure,2015,6.9
334304,Belle and Sebastian: The Adventure Continues,movie,Family,2015,6.9
253414,Rock the Kasbah,movie,Comedy,2015,5.4
253414,Rock the Kasbah,movie,Music,2015,5.4
253414,Rock the Kasbah,movie,War,2015,5.4
336790,ABCD 2,movie,Drama,2015,5.5
246127,Every Thing Will Be Fine,movie,Drama,2015,5.4
334028,Some Kind of Hate,movie,Horror,2015,4.7
334028,Some Kind of Hate,movie,Fantasy,2015,4.7
370665,Dilwale,movie,Crime,2015,6.6
370665,Dilwale,movie,Action,2015,6.6
370665,Dilwale,movie,Comedy,2015,6.6
314402,Dheepan,movie,Crime,2015,6.8
314402,Dheepan,movie,Drama,2015,6.8
319995,The Club,movie,Drama,2015,6.9
319995,The Club,movie,Mystery,2015,6.9
319995,The Club,movie,Thriller,2015,6.9
691216,Hipster,movie,Drama,2015,0.0
355993,The Whispering Star,movie,Drama,2015,7.18
355993,The Whispering Star,movie,Science Fiction,2015,7.18
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Adventure,2015,7.4
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Action,2015,7.4
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Animation,2015,7.4
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Drama,2015,7.4
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Fantasy,2015,7.4
332169,PERSONA3 THE MOVIE #3 Falling Down,movie,Science Fiction,2015,7.4
380088,Asteroid: Final Impact,movie,Action,2015,6.261
291272,We Are Still Here,movie,Horror,2015,5.6
343097,Mega Shark vs. Kolossus,movie,Thriller,2015,4.1
343097,Mega Shark vs. Kolossus,movie,Action,2015,4.1
343097,Mega Shark vs. Kolossus,movie,Horror,2015,4.1
343097,Mega Shark vs. Kolossus,movie,Science Fiction,2015,4.1
343097,Mega Shark vs. Kolossus,movie,Mystery,2015,4.1
336804,Mustang,movie,Drama,2015,7.7
320588,"Hello, My Name Is Doris",movie,Comedy,2015,6.414
320588,"Hello, My Name Is Doris",movie,Drama,2015,6.414
320588,"Hello, My Name Is Doris",movie,Romance,2015,6.414
414887,Madam,movie,Romance,2015,5.6
414887,Madam,movie,Drama,2015,5.6
343369,Love Finds You in Charm,movie,TV Movie,2015,6.2
343369,Love Finds You in Charm,movie,Drama,2015,6.2
336203,Masaan,movie,Drama,2015,7.0
308361,"Stockholm, Pennsylvania",movie,Drama,2015,5.4
308361,"Stockholm, Pennsylvania",movie,TV Movie,2015,5.4
358430,The New Kid,movie,Comedy,2015,6.2
264729,Off Course,movie,Romance,2015,6.31
264729,Off Course,movie,Comedy,2015,6.31
386874,Bad Class,movie,Drama,2015,7.0
293771,Dead Rising: Watchtower,movie,Horror,2015,5.135
293771,Dead Rising: Watchtower,movie,Science Fiction,2015,5.135
293771,Dead Rising: Watchtower,movie,Action,2015,5.135
373558,Taylor Swift: The 1989 World Tour - Live,movie,Music,2015,8.48
347945,Synchronicity,movie,Thriller,2015,5.7
347945,Synchronicity,movie,Mystery,2015,5.7
347945,Synchronicity,movie,Science Fiction,2015,5.7
355651,The Student,movie,Drama,2015,5.0
267480,The Look of Silence,movie,History,2015,7.8
267480,The Look of Silence,movie,Documentary,2015,7.8
300153,Life,movie,Drama,2015,6.0
347158,Bikini Avengers,movie,Comedy,2015,6.3
258363,Desierto,movie,Thriller,2015,6.2
258363,Desierto,movie,Drama,2015,6.2
267970,Miss Hokusai,movie,Animation,2015,6.779
267970,Miss Hokusai,movie,Drama,2015,6.779
267970,Miss Hokusai,movie,History,2015,6.779
306952,Naomi and Ely's No Kiss List,movie,Romance,2015,5.9
306952,Naomi and Ely's No Kiss List,movie,Comedy,2015,5.9
364902,The Dresser,movie,Drama,2015,6.2
364902,The Dresser,movie,TV Movie,2015,6.2
347548,Containment,movie,Thriller,2015,6.0
347548,Containment,movie,Horror,2015,6.0
347548,Containment,movie,Science Fiction,2015,6.0
273899,Stonewall,movie,Drama,2015,6.1
273899,Stonewall,movie,History,2015,6.1
360638,The Student and Mister Henri,movie,Drama,2015,6.672
360638,The Student and Mister Henri,movie,Comedy,2015,6.672
325078,A Bone to Pick: An Aurora Teagarden Mystery,movie,Mystery,2015,6.9
325078,A Bone to Pick: An Aurora Teagarden Mystery,movie,Crime,2015,6.9
325078,A Bone to Pick: An Aurora Teagarden Mystery,movie,Drama,2015,6.9
325078,A Bone to Pick: An Aurora Teagarden Mystery,movie,TV Movie,2015,6.9
378373,Brothers of the Wind,movie,Adventure,2015,7.2
378373,Brothers of the Wind,movie,Drama,2015,7.2
378373,Brothers of the Wind,movie,Family,2015,7.2
299822,Zhongkui: Snow Girl and the Dark Crystal,movie,Action,2015,5.2
299822,Zhongkui: Snow Girl and the Dark Crystal,movie,Fantasy,2015,5.2
299822,Zhongkui: Snow Girl and the Dark Crystal,movie,Romance,2015,5.2
361263,Jesse Stone: Lost in Paradise,movie,Drama,2015,6.6
361263,Jesse Stone: Lost in Paradise,movie,TV Movie,2015,6.6
361263,Jesse Stone: Lost in Paradise,movie,Crime,2015,6.6
361263,Jesse Stone: Lost in Paradise,movie,Mystery,2015,6.6
329829,The Girl King,movie,Drama,2015,6.3
329829,The Girl King,movie,History,2015,6.3
329829,The Girl King,movie,Romance,2015,6.3
358881,Made in France,movie,Drama,2015,6.177
358881,Made in France,movie,Thriller,2015,6.177
332179,April 9th,movie,Drama,2015,6.7
332179,April 9th,movie,War,2015,6.7
332179,April 9th,movie,History,2015,6.7
348634,A Christmas Detour,movie,TV Movie,2015,6.1
348634,A Christmas Detour,movie,Comedy,2015,6.1
348634,A Christmas Detour,movie,Romance,2015,6.1
346303,Audacity,movie,Drama,2015,4.5
346303,Audacity,movie,Comedy,2015,4.5
460105,Revenge Porn: Love Is Dead,movie,Drama,2015,5.1
460105,Revenge Porn: Love Is Dead,movie,Thriller,2015,5.1
338928,He Named Me Malala,movie,Documentary,2015,6.7
339065,The True Cost,movie,Documentary,2015,7.556
339065,The True Cost,movie,Drama,2015,7.556
369892,CSI: Immortality,movie,Crime,2015,7.1
369892,CSI: Immortality,movie,Mystery,2015,7.1
369892,CSI: Immortality,movie,TV Movie,2015,7.1
299553,Shark Lake,movie,Thriller,2015,3.5
375742,The Lure,movie,Horror,2015,6.3
375742,The Lure,movie,Music,2015,6.3
375742,The Lure,movie,Romance,2015,6.3
324308,Steve Jobs: The Man in the Machine,movie,Documentary,2015,6.5
317952,Cartel Land,movie,Drama,2015,7.2
317952,Cartel Land,movie,Documentary,2015,7.2
312793,The Walking Deceased,movie,Comedy,2015,5.2
312793,The Walking Deceased,movie,Horror,2015,5.2
301325,#Horror,movie,Crime,2015,3.591
301325,#Horror,movie,Horror,2015,3.591
301325,#Horror,movie,Thriller,2015,3.591
254905,Manglehorn,movie,Drama,2015,5.411
330298,The Lady in the Car with Glasses and a Gun,movie,Thriller,2015,5.1
330298,The Lady in the Car with Glasses and a Gun,movie,Drama,2015,5.1
330298,The Lady in the Car with Glasses and a Gun,movie,Crime,2015,5.1
330298,The Lady in the Car with Glasses and a Gun,movie,Mystery,2015,5.1
317981,Bloodsucking Bastards,movie,Comedy,2015,5.5
317981,Bloodsucking Bastards,movie,Horror,2015,5.5
313867,Roald Dahl's Esio Trot,movie,Romance,2015,6.729
313867,Roald Dahl's Esio Trot,movie,Comedy,2015,6.729
333696,Naked Among Wolves,movie,History,2015,7.4
333696,Naked Among Wolves,movie,Drama,2015,7.4
333696,Naked Among Wolves,movie,War,2015,7.4
372981,Marco Polo: One Hundred Eyes,movie,Action,2015,7.282
372981,Marco Polo: One Hundred Eyes,movie,History,2015,7.282
372981,Marco Polo: One Hundred Eyes,movie,Drama,2015,7.282
305638,The Shamer's Daughter,movie,Fantasy,2015,5.8
305638,The Shamer's Daughter,movie,Adventure,2015,5.8
305638,The Shamer's Daughter,movie,Drama,2015,5.8
343144,Barcelona Christmas Night,movie,Romance,2015,6.3
343144,Barcelona Christmas Night,movie,Comedy,2015,6.3
343144,Barcelona Christmas Night,movie,Drama,2015,6.3
334531,My All American,movie,Drama,2015,7.054
